outcome,outs,on_third,num_pitches,is_hitters_count,is_pitchers_count,pickoffs_to_first,pitchouts,pitches_run_on,pitcher_throws_left,batter_bats_left,p_sb_rate_2017,p_pickoff_rate_2018,p_fastball_rate_2018,r_sb_rate_2017,r_sprint_speed_2018,c_sb_rate_2017,c_pop_2b_sba_2018
SUCCESS,1,False,1,False,False,0,0,1,False,True,0.8571428571428571,0.0,0.5507246376811594,0.72,27.0,0.63,1.97
SUCCESS,0,False,0,False,False,0,0,1,True,False,0.8,0.0,0.7328744673877418,0.6666666666666666,27.8,0.8,2.01
SUCCESS,2,False,5,False,True,1,0,1,True,False,,0.07407407407407407,0.5865992414664981,0.6666666666666666,26.4,0.8,2.01
SUCCESS,2,False,3,False,True,1,0,2,False,False,0.9166666666666666,0.02631578947368421,0.9566473988439307,0.875,28.1,0.8,2.01
SUCCESS,1,False,2,False,True,0,0,1,False,True,0.5,0.0,0.5473399458972047,0.6666666666666666,26.8,1.0,1.97
SUCCESS,2,False,1,False,False,0,0,1,False,True,0.4444444444444444,0.0,0.8871515975526852,0.875,28.1,0.75,2.08
SUCCESS,2,True,2,False,False,0,0,1,False,True,,0.0,0.6075322101090188,0.7619047619047619,27.7,0.75,2.08
FAILURE,2,False,1,False,False,1,0,1,False,False,,0.0,0.5558139534883721,,30.2,0.63,1.97
SUCCESS,0,False,2,False,True,1,0,1,False,True,1.0,0.0,0.468586387434555,0.7692307692307693,27.5,0.8,2.03
SUCCESS,1,False,1,False,False,1,0,1,False,True,0.8823529411764706,0.022988505747126436,0.5543478260869565,0.7619047619047619,27.7,0.76,1.92
FAILURE,0,False,2,False,False,2,0,1,False,False,0.5,0.05263157894736842,0.5535714285714286,,30.2,1.0,1.97
SUCCESS,1,False,0,False,False,0,0,1,True,False,0.375,0.0,0.5895492620662146,0.875,28.1,0.9,2.04
SUCCESS,1,False,0,False,False,0,0,1,True,False,0.375,0.0,0.5895492620662146,1.0,26.7,0.9,2.04
SUCCESS,0,True,2,False,False,1,0,0,False,False,1.0,0.0,0.6753875968992248,0.7619047619047619,27.7,0.9,2.04
SUCCESS,0,False,1,False,False,2,0,1,False,False,1.0,0.0,0.6753875968992248,0.7058823529411765,26.6,0.9,2.04
SUCCESS,2,False,0,False,False,0,0,1,False,False,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.7058823529411765,26.6,0.9,2.04
FAILURE,1,False,4,True,False,0,0,1,False,False,0.6666666666666666,0.038461538461538464,0.31984987489574646,1.0,27.9,0.9,2.04
FAILURE,0,False,6,False,False,1,0,2,False,False,,0.05555555555555555,0.6255144032921811,0.6470588235294118,29.0,1.0,1.97
SUCCESS,1,True,1,False,False,1,0,1,False,False,0.5882352941176471,0.01818181818181818,0.7045822102425876,1.0,26.7,,1.94
SUCCESS,1,False,3,False,False,0,0,1,False,True,0.5,0.0,0.5473399458972047,,25.8,1.0,1.97
FAILURE,0,False,0,False,False,1,0,1,False,True,0.75,0.0,0.6862621817038667,0.6666666666666666,26.4,0.5800000000000001,1.93
SUCCESS,0,False,0,False,False,1,0,1,False,False,0.0,0.0625,0.6327160493827161,0.7647058823529411,27.4,0.63,1.97
FAILURE,0,False,3,False,True,2,0,1,False,True,0.38461538461538464,0.015384615384615385,0.43097643097643096,0.7058823529411765,26.6,0.5800000000000001,1.93
SUCCESS,2,False,3,False,True,1,0,0,True,False,0.6666666666666666,0.13333333333333333,0.748159057437408,1.0,29.0,0.63,1.97
FAILURE,1,False,1,False,False,1,0,1,False,True,,0.0,0.5962145110410094,0.875,28.1,,1.96
FAILURE,1,False,2,False,True,1,0,1,False,False,0.0,0.0625,0.6327160493827161,,27.9,1.0,1.97
SUCCESS,0,False,0,False,False,0,0,1,False,False,0.8333333333333334,0.0625,0.5978260869565217,0.6666666666666666,27.8,1.0,2.0
FAILURE,1,False,2,False,False,0,0,1,False,False,0.0,0.0,0.5961123110151187,,27.8,0.63,1.97
FAILURE,1,False,4,False,True,1,0,1,False,False,0.8823529411764706,0.0,0.5637089346023948,0.7619047619047619,27.7,0.61,1.97
FAILURE,2,False,2,False,False,0,0,1,False,False,0.7333333333333333,0.029411764705882353,0.49806201550387597,1.0,22.7,0.63,1.97
SUCCESS,2,True,1,False,False,0,0,1,False,False,,0.0,0.7674418604651163,0.7058823529411765,26.6,,2.08
SUCCESS,2,True,3,False,True,0,0,1,False,True,0.8333333333333334,0.03225806451612903,0.633221850613155,0.6666666666666666,26.4,,2.08
SUCCESS,2,True,3,False,True,1,0,1,False,False,0.9,0.0,0.42573402417962003,0.875,28.1,,2.08
SUCCESS,2,False,1,False,False,0,0,1,True,True,1.0,0.0,0.5599343185550082,0.8571428571428571,25.3,,1.95
SUCCESS,1,False,4,False,True,3,0,1,False,True,0.875,0.0,0.6548672566371682,,27.2,,2.08
SUCCESS,0,False,0,False,False,0,0,1,False,True,0.6666666666666666,0.02586206896551724,0.5348258706467661,0.7058823529411765,26.6,1.0,1.94
SUCCESS,1,False,4,False,True,0,0,1,False,False,,0.0,0.5558139534883721,1.0,28.5,1.0,1.97
SUCCESS,2,True,3,False,False,0,0,1,False,False,,0.0,0.6624758220502901,1.0,27.9,0.81,2.07
SUCCESS,1,False,0,False,False,0,0,1,False,True,0.7333333333333333,0.029411764705882353,0.49806201550387597,,27.8,0.63,1.97
FAILURE,2,False,4,False,True,0,0,1,True,True,0.8181818181818182,0.047619047619047616,0.48475247524752474,0.5,25.5,0.5800000000000001,2.06
SUCCESS,1,False,1,False,False,1,0,1,False,True,0.8421052631578947,0.01818181818181818,0.5196139476961394,0.6666666666666666,27.8,0.81,2.07
FAILURE,0,False,1,False,False,2,0,0,False,True,0.0,0.0625,0.6327160493827161,,28.9,0.5800000000000001,2.06
SUCCESS,1,False,4,False,True,1,0,1,False,False,0.5,0.0,0.5566104078762306,0.7619047619047619,27.7,0.8200000000000001,2.04
SUCCESS,0,True,1,False,False,1,0,1,True,True,1.0,0.0,0.5575916230366492,0.875,28.1,0.8200000000000001,2.04
SUCCESS,0,False,2,False,True,2,0,1,True,True,1.0,0.0,0.5575916230366492,0.875,28.1,,2.01
SUCCESS,0,False,1,False,False,0,0,1,True,False,,0.0,0.5527690700104493,,27.2,0.8200000000000001,2.04
SUCCESS,1,True,2,False,True,2,0,1,False,False,0.5,0.0,0.5473399458972047,0.7272727272727273,27.7,0.5800000000000001,2.06
SUCCESS,1,True,4,False,True,1,0,1,False,True,0.0,0.0,0.5961123110151187,1.0,28.4,0.5800000000000001,2.06
SUCCESS,0,False,2,False,False,0,0,1,False,False,0.4,0.0,0.6462646264626463,0.7272727272727273,27.7,1.0,1.97
SUCCESS,0,False,4,False,True,2,0,2,False,True,,0.0,0.4758009543285617,0.7058823529411765,26.6,0.9,2.04
FAILURE,2,False,1,False,False,0,0,0,False,True,1.0,0.0,0.5977011494252874,0.6,27.5,0.76,2.03
SUCCESS,0,False,0,False,False,2,0,1,False,True,0.75,0.016666666666666666,0.4508670520231214,0.9090909090909091,28.8,0.7,2.02
SUCCESS,1,False,2,True,False,0,0,1,False,False,1.0,0.0,0.5977011494252874,,29.2,0.76,2.03
SUCCESS,1,False,1,False,False,0,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,0.6363636363636364,28.0,0.51,1.96
SUCCESS,2,False,1,False,False,2,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,0.7142857142857143,29.1,0.51,1.96
SUCCESS,0,False,3,False,False,1,0,1,False,False,0.8571428571428571,0.0,0.610989010989011,,29.2,0.51,1.96
SUCCESS,0,False,1,False,False,0,0,1,False,True,0.0,0.009345794392523364,0.6076523994811932,0.6,27.5,0.51,1.96
SUCCESS,1,False,2,False,True,3,0,2,False,True,0.9,0.0,0.48192322027581064,0.9090909090909091,28.8,0.6699999999999999,1.97
FAILURE,1,False,6,False,False,2,0,2,False,False,0.9,0.0,0.48192322027581064,0.8333333333333334,28.9,0.6699999999999999,1.97
SUCCESS,2,False,3,False,True,1,0,1,False,False,0.0,0.009345794392523364,0.6076523994811932,,29.2,0.51,1.96
FAILURE,1,False,3,False,False,0,0,1,False,True,0.0,0.009345794392523364,0.6076523994811932,1.0,27.7,0.51,1.96
SUCCESS,1,False,4,False,True,2,0,1,True,True,0.5,0.0,0.7701149425287356,0.5625,27.7,0.76,2.03
SUCCESS,1,False,3,False,True,1,0,1,False,False,0.75,0.05,0.469061876247505,0.6153846153846154,28.6,0.83,1.99
FAILURE,2,False,2,False,False,0,0,1,True,True,0.875,0.041666666666666664,0.6831380539989812,0.6,26.3,0.51,1.96
FAILURE,0,False,3,False,False,1,0,1,False,False,1.0,0.0,0.7046979865771812,0.8235294117647058,29.9,0.76,2.03
FAILURE,1,False,5,False,False,2,0,1,False,False,1.0,0.0,0.5977011494252874,0.7931034482758621,28.1,0.76,2.03
SUCCESS,0,False,5,False,False,1,0,1,False,False,1.0,0.01020408163265306,0.616282462795448,0.6,28.7,0.87,2.08
SUCCESS,1,False,1,False,False,1,0,1,True,False,1.0,0.038461538461538464,0.6094771241830066,0.46153846153846156,28.1,0.76,2.02
SUCCESS,2,False,2,False,True,2,0,1,True,False,1.0,0.038461538461538464,0.6094771241830066,0.8888888888888888,30.2,0.76,2.02
FAILURE,2,False,1,False,False,1,0,0,True,False,0.875,0.041666666666666664,0.6831380539989812,0.8059701492537313,29.0,0.51,1.96
FAILURE,2,False,1,False,False,1,0,1,True,False,1.0,0.05555555555555555,0.546801872074883,0.8888888888888888,30.2,0.76,2.02
SUCCESS,0,False,2,True,False,1,0,1,False,True,1.0,0.0,0.7046979865771812,0.7037037037037037,27.9,0.76,2.03
SUCCESS,1,False,1,False,False,2,0,1,False,True,0.7,0.022988505747126436,0.5466363340916477,0.8888888888888888,30.2,0.74,2.05
FAILURE,1,False,4,False,True,3,0,1,False,False,0.7,0.022988505747126436,0.5466363340916477,0.46153846153846156,28.1,0.74,2.05
FAILURE,2,False,2,False,False,0,0,1,False,False,1.0,0.0,0.4362657091561939,1.0,27.2,0.74,2.05
SUCCESS,2,False,1,False,False,0,0,1,False,True,1.0,0.0,0.42573402417962003,0.9090909090909091,28.8,0.74,2.05
SUCCESS,2,False,0,False,False,0,0,1,False,True,,0.0,0.6075322101090188,0.6153846153846154,28.6,0.75,2.08
FAILURE,0,False,0,False,False,0,0,1,False,True,0.6666666666666666,0.0,0.4804964539007092,,28.4,0.51,1.96
SUCCESS,2,True,2,False,True,1,0,0,True,True,0.6,0.037037037037037035,0.34261501210653755,0.6153846153846154,28.0,0.76,2.03
SUCCESS,2,False,0,False,False,0,0,1,False,True,0.25,0.011904761904761904,0.5942800133022946,0.8333333333333334,28.6,0.51,1.96
FAILURE,1,False,0,False,False,1,0,1,False,False,0.6666666666666666,0.0,0.4804964539007092,0.6,27.9,0.51,1.96
SUCCESS,1,False,4,False,True,0,0,1,True,False,1.0,0.0,0.8114008489993936,,26.6,0.7,1.98
SUCCESS,0,False,0,False,False,0,0,1,False,True,,0.0,0.7732115677321156,0.75,30.0,0.51,1.96
SUCCESS,2,False,0,False,False,3,0,1,True,False,,0.0,0.5793103448275863,0.8888888888888888,30.2,0.75,2.04
SUCCESS,2,False,4,False,True,0,0,1,False,True,0.0,0.009345794392523364,0.6076523994811932,0.5,27.6,0.51,1.96
SUCCESS,1,True,2,False,True,0,0,1,True,False,0.6666666666666666,0.020833333333333332,0.48510971786833856,0.9090909090909091,28.8,0.56,1.99
FAILURE,1,False,0,False,False,1,0,1,True,False,,0.02702702702702703,0.5173708920187794,0.46153846153846156,28.1,0.56,1.99
SUCCESS,1,False,4,False,True,1,0,1,False,False,0.6666666666666666,0.0,0.5375816993464052,0.42857142857142855,29.0,0.76,2.03
SUCCESS,1,True,2,False,True,2,0,1,False,False,0.8571428571428571,0.0,0.7666399358460305,,27.7,1.0,2.09
SUCCESS,2,False,3,False,True,2,0,1,False,True,0.8461538461538461,0.0,0.5162084530160033,0.8888888888888888,30.2,1.0,2.09
SUCCESS,1,False,0,False,False,0,0,1,False,False,,0.0,0.4857685009487666,0.6153846153846154,28.6,1.0,2.09
SUCCESS,1,True,0,False,False,0,0,0,False,False,,0.0,0.4857685009487666,,27.7,1.0,2.09
SUCCESS,2,False,1,False,False,0,0,1,True,True,0.5,0.0,0.7701149425287356,0.42857142857142855,29.0,0.76,2.03
SUCCESS,0,False,0,False,False,0,0,1,False,False,0.7857142857142857,0.029411764705882353,0.6325903151421983,,29.0,0.64,1.95
FAILURE,0,False,1,False,False,3,0,1,False,True,0.7857142857142857,0.029411764705882353,0.6325903151421983,0.8888888888888888,30.2,0.64,1.95
SUCCESS,1,False,3,False,True,0,0,1,False,False,1.0,0.0,0.5977011494252874,0.9333333333333333,28.6,0.76,2.03
SUCCESS,1,False,0,False,False,0,0,1,False,False,0.6666666666666666,0.0,0.4767287234042553,0.6,28.7,,2.02
FAILURE,2,False,2,False,True,2,0,1,False,False,1.0,0.0,0.6586538461538461,0.7272727272727273,27.7,,1.86
SUCCESS,1,False,1,False,False,0,0,1,False,True,0.75,0.0,0.6478454680534919,0.46153846153846156,28.1,0.64,1.95
SUCCESS,1,False,0,False,False,1,0,1,False,True,0.25,0.011904761904761904,0.5942800133022946,0.3333333333333333,27.5,0.87,2.01
SUCCESS,2,False,3,False,False,0,0,1,True,False,0.6,0.037037037037037035,0.34261501210653755,0.7647058823529411,27.4,0.87,2.01
FAILURE,1,False,1,False,False,1,0,1,False,True,,0.0,0.5962145110410094,,29.0,0.5800000000000001,1.93
SUCCESS,0,False,1,False,False,0,0,1,False,True,0.25,0.0,0.5247108307045215,0.9090909090909091,28.8,,1.96
SUCCESS,2,False,2,True,False,3,0,1,True,False,0.9,0.02631578947368421,0.5940996948118006,0.8,29.2,0.87,2.01
FAILURE,0,False,5,False,True,3,0,2,False,True,0.3076923076923077,0.07228915662650602,0.5286370597243492,,27.9,0.5800000000000001,1.93
SUCCESS,2,False,0,False,False,0,0,1,False,True,1.0,0.0,0.6586538461538461,0.8235294117647058,28.4,0.87,2.01
SUCCESS,1,True,1,False,False,1,0,1,False,True,0.8571428571428571,0.0,0.610989010989011,,29.2,0.76,2.03
SUCCESS,1,True,3,False,True,0,0,1,False,False,0.8571428571428571,0.0,0.610989010989011,,29.2,0.76,2.03
SUCCESS,0,False,2,False,False,3,0,0,False,False,0.75,0.016666666666666666,0.4508670520231214,,29.0,,1.99
SUCCESS,1,False,3,False,True,3,0,1,False,False,0.5,0.0,0.5729083665338646,0.8888888888888888,30.2,,1.99
FAILURE,0,False,1,False,False,2,0,1,True,False,1.0,0.030303030303030304,0.6659356725146199,0.9090909090909091,28.8,0.7,2.02
FAILURE,0,False,1,False,False,1,0,0,True,True,0.6,0.037037037037037035,0.34261501210653755,0.7142857142857143,29.1,0.87,2.01
SUCCESS,1,False,5,False,True,1,0,1,False,False,0.0,0.016666666666666666,0.5938028169014085,0.6,28.7,0.73,2.0
SUCCESS,2,False,3,False,False,0,0,1,False,True,0.8888888888888888,0.015151515151515152,0.6346809547004384,0.9166666666666666,28.3,0.87,2.01
SUCCESS,1,False,3,False,True,0,0,1,True,False,0.875,0.041666666666666664,0.6831380539989812,,29.2,0.87,2.01
SUCCESS,2,False,1,False,False,0,0,1,False,True,0.25,0.0,0.40271493212669685,0.46153846153846156,28.1,0.73,2.0
FAILURE,0,False,0,False,False,2,0,1,False,True,0.25,0.0,0.40271493212669685,0.9090909090909091,28.8,0.73,2.0
FAILURE,2,False,2,False,True,1,0,0,False,True,0.0,0.023529411764705882,0.5750847980265187,0.9090909090909091,28.8,,2.09
SUCCESS,2,True,2,False,False,0,0,1,False,True,0.25,0.011904761904761904,0.5942800133022946,0.6666666666666666,26.8,0.87,2.01
SUCCESS,0,False,3,False,True,4,0,1,False,True,0.7,0.022988505747126436,0.5466363340916477,0.9090909090909091,28.8,,2.09
SUCCESS,1,True,4,False,True,2,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,0.8571428571428571,27.9,0.87,2.01
FAILURE,1,False,5,False,True,5,1,1,True,True,0.6666666666666666,0.02631578947368421,0.5091093117408907,0.9090909090909091,28.8,,2.09
SUCCESS,0,False,0,False,False,0,0,0,False,True,0.5,0.0,0.5952848722986247,,26.6,0.75,2.08
SUCCESS,2,False,4,False,True,1,0,0,False,True,0.0,0.009345794392523364,0.6076523994811932,0.4,27.6,0.87,2.01
SUCCESS,0,False,0,False,False,1,0,1,False,False,0.0,0.009345794392523364,0.6076523994811932,0.8125,29.1,0.87,2.01
SUCCESS,2,False,0,False,False,0,0,1,False,False,,0.0,0.6191474493361285,0.6153846153846154,28.6,0.75,1.98
SUCCESS,1,False,3,False,True,0,0,1,True,False,0.6666666666666666,0.0,0.8151260504201681,0.6,28.7,0.8,2.01
FAILURE,1,False,7,False,False,0,0,2,True,False,0.9,0.02631578947368421,0.5940996948118006,1.0,28.3,0.76,2.03
SUCCESS,0,False,3,False,False,1,0,1,True,False,,0.07407407407407407,0.5865992414664981,0.6153846153846154,28.6,0.65,1.99
FAILURE,0,False,5,False,False,0,0,1,True,False,0.6666666666666666,0.014925373134328358,0.555116696588869,0.9090909090909091,28.8,0.73,1.98
SUCCESS,2,False,0,False,False,1,0,1,False,True,1.0,0.0,0.5977011494252874,0.8125,29.1,0.76,2.03
SUCCESS,0,False,2,False,False,2,0,1,False,True,0.9090909090909091,0.012048192771084338,0.5151953690303908,0.8888888888888888,30.2,0.73,1.98
FAILURE,2,False,1,False,False,0,0,1,False,False,0.3333333333333333,0.0,0.533121916842847,0.9090909090909091,28.8,0.73,1.98
FAILURE,1,False,2,False,False,1,0,1,False,True,0.3333333333333333,0.0,0.533121916842847,0.6,28.7,0.73,1.98
SUCCESS,1,False,3,False,False,4,1,1,False,True,0.8888888888888888,0.015151515151515152,0.6346809547004384,0.8125,29.1,0.87,2.01
FAILURE,1,False,2,False,False,0,0,1,False,False,,0.0,0.6996418979409131,1.0,27.2,0.73,1.98
SUCCESS,1,True,1,False,False,3,0,1,False,False,0.8571428571428571,0.0,0.610989010989011,0.6666666666666666,29.9,0.76,2.03
SUCCESS,2,False,0,False,False,0,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,,27.1,0.87,2.01
FAILURE,2,False,2,False,True,0,0,1,False,True,0.6666666666666666,0.015151515151515152,0.5041243654822335,0.6,28.7,0.9,2.04
SUCCESS,1,False,3,False,False,0,0,1,True,False,0.875,0.041666666666666664,0.6831380539989812,,27.9,0.87,2.01
SUCCESS,2,False,1,False,False,1,0,1,True,False,0.9,0.02631578947368421,0.5940996948118006,0.8235294117647058,28.4,0.76,2.03
SUCCESS,2,False,1,False,False,0,0,0,False,True,1.0,0.0,0.5977011494252874,0.0,24.6,0.76,2.03
SUCCESS,0,False,3,False,True,3,0,1,False,False,0.8888888888888888,0.015151515151515152,0.6346809547004384,1.0,29.0,0.87,2.01
FAILURE,0,False,1,False,False,0,0,1,True,True,0.875,0.041666666666666664,0.6831380539989812,0.8235294117647058,28.4,0.87,2.01
FAILURE,2,False,2,False,False,0,0,1,False,True,1.0,0.0,0.5977011494252874,0.8125,29.1,0.76,2.03
SUCCESS,2,False,2,False,True,0,0,1,False,True,0.3333333333333333,0.0,0.533121916842847,0.9090909090909091,28.8,0.75,1.98
SUCCESS,1,False,0,False,False,2,0,1,False,True,,0.0,0.6112084063047285,0.6153846153846154,28.6,0.75,1.98
SUCCESS,2,False,2,False,False,3,0,1,False,True,0.8888888888888888,0.015151515151515152,0.6346809547004384,0.6666666666666666,29.9,0.87,2.01
SUCCESS,1,False,0,False,False,2,0,1,False,True,,0.0,0.6996418979409131,0.8888888888888888,30.2,0.73,1.98
FAILURE,1,False,1,False,False,1,0,1,False,True,,0.0,0.6996418979409131,0.8888888888888888,30.2,0.73,1.98
SUCCESS,2,True,1,False,False,1,0,1,False,False,0.8571428571428571,0.0,0.610989010989011,0.4,27.6,0.87,2.01
FAILURE,1,False,1,False,False,0,0,1,False,True,0.6666666666666666,0.008849557522123894,0.5870273794002607,0.6,28.7,,2.09
FAILURE,1,True,3,False,False,1,0,1,False,False,,0.0,0.43429844097995546,0.75,27.8,0.76,2.03
SUCCESS,0,False,1,False,False,1,0,0,False,False,,0.125,0.5915178571428571,0.8888888888888888,30.2,,2.09
FAILURE,1,False,0,False,False,0,0,1,False,False,0.0,0.023529411764705882,0.5750847980265187,0.46153846153846156,28.1,0.75,2.08
FAILURE,0,False,4,False,True,3,0,0,False,True,0.25,0.011904761904761904,0.5942800133022946,0.875,28.1,0.87,2.01
SUCCESS,1,False,5,False,False,0,0,1,False,False,0.5,0.05263157894736842,0.5535714285714286,0.46153846153846156,28.1,1.0,1.97
FAILURE,1,False,0,False,False,1,0,1,False,True,0.8571428571428571,0.0,0.610989010989011,0.7058823529411765,26.6,0.87,2.01
SUCCESS,2,False,4,False,True,0,0,0,False,True,1.0,0.0,0.5977011494252874,,27.2,0.87,2.01
SUCCESS,2,False,2,False,False,2,0,1,True,False,,0.0,0.5989304812834224,0.46153846153846156,28.1,1.0,1.97
SUCCESS,2,False,0,False,False,0,0,1,True,False,,0.0,0.5989304812834224,0.8888888888888888,30.2,1.0,1.97
SUCCESS,2,False,4,True,False,0,0,1,False,True,1.0,0.0,0.5977011494252874,1.0,27.9,0.87,2.01
SUCCESS,1,False,5,False,True,2,0,1,True,False,0.875,0.041666666666666664,0.6831380539989812,,29.2,0.87,2.01
SUCCESS,0,False,1,False,False,0,0,1,False,False,,0.0,0.43429844097995546,1.0,28.7,0.87,2.01
SUCCESS,1,False,2,False,True,1,0,0,False,False,,0.0,0.625,,28.0,0.51,1.96
SUCCESS,1,False,2,False,False,1,0,1,False,False,1.0,0.0,0.5977011494252874,,28.4,0.87,2.01
FAILURE,0,False,1,False,False,1,0,1,False,False,1.0,0.0,0.5977011494252874,,28.4,0.87,2.01
SUCCESS,2,False,1,False,False,2,0,1,False,False,0.5714285714285714,0.0,0.4709418837675351,0.9090909090909091,28.8,,2.05
SUCCESS,1,True,6,False,False,0,0,1,False,True,0.8571428571428571,0.0,0.610989010989011,,25.4,0.87,2.01
SUCCESS,1,False,6,False,False,0,0,1,False,True,1.0,0.0,0.758985200845666,0.6,28.7,0.73,1.96
SUCCESS,2,False,4,False,True,0,0,1,False,True,0.7647058823529411,0.0449438202247191,0.6171746968207146,,23.7,0.73,1.96
SUCCESS,2,False,2,False,False,0,0,0,True,True,0.5,0.0,0.7701149425287356,0.6666666666666666,27.7,0.51,1.96
SUCCESS,2,False,0,False,False,0,0,1,False,False,0.8888888888888888,0.015151515151515152,0.6346809547004384,1.0,29.0,0.87,2.01
SUCCESS,0,True,4,False,True,3,0,2,False,False,1.0,0.0,0.5977011494252874,1.0,29.0,0.76,2.03
SUCCESS,2,False,3,False,True,0,0,1,True,False,0.625,1.0,0.7471964114066004,0.8333333333333334,28.6,0.73,1.96
SUCCESS,0,False,0,False,False,0,0,1,False,False,0.7647058823529411,0.0449438202247191,0.6171746968207146,0.6,27.9,0.75,2.08
FAILURE,1,True,4,False,True,0,0,1,True,False,0.6666666666666666,0.02857142857142857,0.5819209039548022,,26.6,0.73,1.96
SUCCESS,1,False,1,False,False,0,0,1,True,True,0.625,1.0,0.7471964114066004,0.6666666666666666,30.1,0.73,1.96
FAILURE,2,False,3,False,True,0,0,1,False,True,0.7857142857142857,0.029411764705882353,0.6325903151421983,1.0,27.9,0.83,2.04
FAILURE,2,False,1,False,False,1,0,0,False,True,0.7647058823529411,0.0449438202247191,0.6171746968207146,0.7647058823529411,26.8,0.75,2.08
FAILURE,2,False,0,False,False,2,0,0,False,True,0.7857142857142857,0.029411764705882353,0.6325903151421983,0.7272727272727273,28.9,0.83,2.04
SUCCESS,2,False,0,False,False,2,0,1,False,True,0.7647058823529411,0.0449438202247191,0.6171746968207146,0.7647058823529411,26.8,0.75,2.08
SUCCESS,0,False,0,False,False,1,0,1,True,True,0.6666666666666666,0.061224489795918366,0.6874236874236874,0.7272727272727273,28.9,0.64,1.95
SUCCESS,1,False,4,False,True,3,0,1,False,False,0.5,0.016666666666666666,0.8451282051282051,0.9545454545454546,28.6,0.73,1.96
SUCCESS,1,False,1,False,False,1,0,1,False,True,1.0,0.0,0.758985200845666,0.6875,26.7,0.73,1.96
SUCCESS,1,False,1,False,False,0,0,1,False,False,0.7647058823529411,0.0449438202247191,0.6171746968207146,0.5454545454545454,27.6,0.75,2.08
FAILURE,1,False,6,False,False,0,0,1,True,False,0.6428571428571429,0.04597701149425287,0.6791609353507565,,25.9,0.73,1.96
SUCCESS,1,False,0,False,False,0,0,1,False,True,1.0,0.0,0.5977011494252874,0.7272727272727273,28.9,0.51,1.96
SUCCESS,1,False,1,False,False,0,0,1,False,True,1.0,0.0,0.5977011494252874,,27.8,0.51,1.96
SUCCESS,1,True,2,False,False,0,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,0.7777777777777778,25.6,0.76,2.03
SUCCESS,2,True,0,False,False,0,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,0.5555555555555556,27.6,0.76,2.03
SUCCESS,0,False,1,False,False,0,0,1,False,False,0.25,0.011904761904761904,0.5942800133022946,1.0,27.1,0.76,2.03
SUCCESS,0,False,2,False,True,0,0,1,True,True,0.8,0.0,0.5416666666666666,0.6153846153846154,26.7,0.75,2.08
FAILURE,1,False,4,False,True,2,0,1,False,True,,0.0,0.7135922330097088,,28.4,0.75,2.08
SUCCESS,1,False,5,False,False,0,0,1,False,False,0.25,0.0,0.5247108307045215,0.7272727272727273,28.9,,1.96
FAILURE,1,False,7,False,False,1,0,1,True,False,0.625,1.0,0.7471964114066004,0.9,26.0,0.73,1.96
SUCCESS,2,True,1,False,False,0,0,1,False,False,1.0,0.0,0.758985200845666,0.7647058823529411,27.4,0.73,1.96
SUCCESS,0,False,4,False,True,2,0,1,True,False,0.75,0.038461538461538464,0.5677441540577717,0.7272727272727273,28.9,0.62,2.01
SUCCESS,1,False,2,False,False,0,0,1,False,False,0.8,0.0,0.6469849246231156,0.6666666666666666,27.7,0.62,2.01
SUCCESS,2,True,1,False,False,0,0,1,False,False,0.95,0.022222222222222223,0.4931506849315068,1.0,27.9,0.76,1.92
SUCCESS,2,False,0,False,False,1,0,1,False,False,0.95,0.022222222222222223,0.4931506849315068,0.7272727272727273,28.9,0.76,1.92
FAILURE,1,False,3,False,True,0,0,1,True,False,0.6666666666666666,0.02857142857142857,0.5819209039548022,,28.8,0.73,1.96
FAILURE,2,False,4,False,True,3,0,1,False,True,0.7272727272727273,0.0,0.5853658536585366,0.5833333333333334,28.0,0.8,2.01
FAILURE,1,False,6,False,False,1,0,2,False,True,0.7272727272727273,0.0,0.5853658536585366,0.6666666666666666,26.7,0.8,2.01
SUCCESS,2,False,3,False,False,2,0,0,False,True,0.7647058823529411,0.0449438202247191,0.6171746968207146,0.8,27.1,0.7,2.12
SUCCESS,2,False,1,False,False,0,0,1,True,False,0.6666666666666666,0.02857142857142857,0.5819209039548022,0.7272727272727273,28.9,0.73,1.96
FAILURE,0,False,0,False,False,0,0,1,False,False,0.75,0.024390243902439025,0.4062031015507754,0.7777777777777778,25.6,0.6799999999999999,2.04
FAILURE,1,False,5,False,False,1,0,1,True,False,0.6666666666666666,0.02857142857142857,0.5819209039548022,0.6666666666666666,26.8,0.7,2.12
SUCCESS,2,True,4,False,True,0,0,1,False,True,0.5,0.016666666666666666,0.8451282051282051,0.8571428571428571,27.9,0.73,1.96
SUCCESS,2,True,0,False,False,0,0,1,False,False,1.0,0.0,0.4362657091561939,,27.8,0.75,2.08
FAILURE,2,False,2,False,True,1,0,1,False,False,0.75,0.0,0.6129182156133829,,27.8,0.7,2.02
SUCCESS,0,False,1,False,False,2,0,0,True,False,0.875,0.01282051282051282,0.46578366445916114,0.7272727272727273,28.9,0.7,2.02
