id,MIL201804070
info,visteam,CHN
info,hometeam,MIL
info,date,2018/04/07
info,starttime,3:05PM
start,happi001,"""Ian Happ""",0,1,8
start,bryak001,"""Kris Bryant""",0,2,5
start,schwk001,"""Kyle Schwarber""",0,3,7
start,contw001,"""Willson Contreras""",0,4,2
start,lastt001,"""Tommy La Stella""",0,5,4
start,carav001,"""Victor Caratini""",0,6,3
start,heywj001,"""Jason Heyward""",0,7,9
start,baezj001,"""Javier Baez""",0,8,6
start,darvy001,"""Yu Darvish""",0,9,1
start,cainl001,"""Lorenzo Cain""",1,1,8
start,thame001,"""Eric Thames""",1,2,3
start,braur002,"""Ryan Braun""",1,3,7
start,shawt001,"""Travis Shaw""",1,4,5
start,santd002,"""Domingo Santana""",1,5,9
start,villj001,"""Jonathan Villar""",1,6,4
start,arcio002,"""Orlando Arcia""",1,7,6
start,bandj001,"""Jett Bandy""",1,8,2
start,daviz001,"""Zach Davies""",1,9,1
play,4,0,bryak001,11,CBX,S61/G-
play,4,0,schwk001,11,BCX,8/L+
play,4,0,contw001,00,1>S,CS2(24)
play,4,0,contw001,02,1>S.CS,K
sub,drako001,"""Oliver Drake""",1,9,1
sub,almoa002,"""Albert Almora""",0,9,11
sub,duenb001,"""Brian Duensing""",0,9,1
sub,cishs001,"""Steve Cishek""",0,9,1
sub,jeffj001,"""Jeremy Jeffress""",1,9,1
sub,jennd003,"""Dan Jennings""",1,9,1
sub,sogae001,"""Eric Sogard""",1,9,11
sub,zobrb001,"""Ben Zobrist""",0,9,7
sub,strop001,"""Pedro Strop""",0,3,1
sub,barnj002,"""Jacob Barnes""",1,9,1
sub,russa002,"""Addison Russell""",0,6,12
sub,lestj001,"""Jon Lester""",0,3,11
sub,hoovj002,"""J.J. Hoover""",1,9,1
sub,bryak001,"""Kris Bryant""",0,2,3
sub,lastt001,"""Tommy La Stella""",0,5,5
sub,russa002,"""Addison Russell""",0,6,6
sub,baezj001,"""Javier Baez""",0,8,4
sub,morrb001,"""Brandon Morrow""",0,3,1
