id,CLE201805290
info,visteam,CHA
info,hometeam,CLE
info,date,2018/05/29
info,starttime,6:11PM
start,moncy001,"""Yoan Moncada""",0,1,4
start,sancc001,"""Yolmer Sanchez""",0,2,5
start,abrej003,"""Jose Abreu""",0,3,3
start,palkd001,"""Daniel Palka""",0,4,9
start,skolm001,"""Matt Skole""",0,5,10
start,andet001,"""Tim Anderson""",0,6,6
start,engea001,"""Adam Engel""",0,7,8
start,tilsc001,"""Charlie Tilson""",0,8,7
start,narvo001,"""Omar Narvaez""",0,9,2
start,gioll001,"""Lucas Giolito""",0,0,1
start,lindf001,"""Francisco Lindor""",1,1,6
start,branm003,"""Michael Brantley""",1,2,7
start,ramij003,"""Jose Ramirez""",1,3,5
start,encae001,"""Edwin Encarnacion""",1,4,10
start,alony001,"""Yonder Alonso""",1,5,3
start,cabrm002,"""Melky Cabrera""",1,6,9
start,kipnj001,"""Jason Kipnis""",1,7,4
start,perer003,"""Roberto Perez""",1,8,2
start,alleg002,"""Greg Allen""",1,9,8
start,clevm001,"""Mike Clevinger""",1,0,1
play,2,0,palkd001,11,BCX,D9/G
play,2,0,skolm001,00,X,63/G.2-3
play,2,0,andet001,11,CBX,S7/L+.3-H
play,2,0,engea001,00,1>B,SB2
play,2,0,engea001,12,1>B.CCX,9/F
play,2,0,tilsc001,32,FFBBBB,W
play,2,0,narvo001,12,FBFC,K
play,5,1,alleg002,00,X,D9/L+
play,5,1,lindf001,01,TX,S9/L.2-H
play,5,1,branm003,00,>C,SB2
play,5,1,branm003,12,>C.CBX,3/L/DP.2X2(36)
play,5,1,ramij003,10,BX,HR/89/F
play,5,1,encae001,12,BCSFFT,K
sub,davir003,"""Rajai Davis""",1,6,8
sub,alleg002,"""Greg Allen""",1,9,9
sub,olsot002,"""Tyler Olson""",1,0,1
sub,thomt002,"""Trayce Thompson""",0,8,11
sub,thomt002,"""Trayce Thompson""",0,8,7
sub,bumma001,"""Aaron Bummer""",0,0,1
sub,rondb001,"""Bruce Rondon""",0,0,1
sub,oterd001,"""Dan Otero""",1,0,1
sub,beckc002,"""Chris Beck""",0,0,1
sub,belij001,"""Jeff Beliveau""",1,0,1
sub,rondj002,"""Jose Rondon""",0,5,11
sub,mcalz001,"""Zach McAllister""",1,0,1
