id,BOS201809120
info,visteam,TOR
info,hometeam,BOS
info,date,2018/09/12
info,starttime,7:10PM
start,mckib001,"""Billy McKinney""",0,1,9
start,travd001,"""Devon Travis""",0,2,4
start,gurrl001,"""Lourdes Gurriel""",0,3,6
start,morak001,"""Kendrys Morales""",0,4,10
start,solay001,"""Yangervis Solarte""",0,5,5
start,hernt002,"""Teoscar Hernandez""",0,6,7
start,tellr001,"""Rowdy Tellez""",0,7,3
start,jansd001,"""Danny Jansen""",0,8,2
start,davij007,"""Jonathan Davis""",0,9,8
start,sanca006,"""Aaron Sanchez""",0,0,1
start,bettm001,"""Mookie Betts""",1,1,9
start,benia002,"""Andrew Benintendi""",1,2,7
start,martj006,"""J.D. Martinez""",1,3,10
start,bogax001,"""Xander Bogaerts""",1,4,6
start,morem001,"""Mitch Moreland""",1,5,3
start,dever001,"""Rafael Devers""",1,6,5
start,holtb002,"""Brock Holt""",1,7,4
start,leons001,"""Sandy Leon""",1,8,2
start,bradj001,"""Jackie Bradley""",1,9,8
start,pricd001,"""David Price""",1,0,1
play,5,1,morem001,32,CBBBFB,W
play,5,1,dever001,02,CCFX,4(1)/FO/G
play,5,1,holtb002,00,>X,S7/G.1-3
play,5,1,leons001,20,B1BX,9/F
play,5,1,bradj001,12,BSS>B,SB2
play,5,1,bradj001,22,BSS>B.B,WP.3-H(NR);2-3
play,5,1,bradj001,32,BSS>B.B.*B,W
play,5,1,bettm001,00,X,64(1)/FO/G
sub,diaza003,"""Aledmys Diaz""",0,5,12
sub,diaza003,"""Aledmys Diaz""",0,5,5
sub,wrigs001,"""Steven Wright""",1,0,1
sub,pillk001,"""Kevin Pillar""",0,9,11
play,8,1,leons001,00,,NP
sub,pillk001,"""Kevin Pillar""",0,9,8
play,8,1,leons001,00,,NP
sub,clipt001,"""Tyler Clippard""",0,0,1
play,8,1,leons001,12,..SSBFFFX,7/F
play,8,1,bradj001,10,BX,D9/L+
play,8,1,bettm001,11,BC>B,SB3
play,8,1,bettm001,31,BC>B.BB,W
play,8,1,benia002,21,BBCX,6/L
play,8,1,martj006,12,1BSS>B,SB2
play,8,1,martj006,32,1BSS>B.*BB,W
play,8,1,bogax001,00,X,7/F
sub,kimbc001,"""Craig Kimbrel""",1,0,1
sub,smoaj001,"""Justin Smoak""",0,5,11
sub,urenr001,"""Richard Urena""",0,5,12
sub,smitd007,"""Dwight Smith""",0,6,11
