id,MIL201806210
info,visteam,SLN
info,hometeam,MIL
info,date,2018/06/21
info,starttime,7:10PM
start,carpm002,"""Matt Carpenter""",0,1,5
start,phamt001,"""Tommy Pham""",0,2,8
start,martj008,"""Jose Martinez""",0,3,3
start,ozunm001,"""Marcell Ozuna""",0,4,7
start,moliy001,"""Yadier Molina""",0,5,2
start,gyorj001,"""Jedd Gyorko""",0,6,4
start,badeh001,"""Harrison Bader""",0,7,9
start,munoy001,"""Yairo Munoz""",0,8,6
start,martc006,"""Carlos Martinez""",0,9,1
start,thame001,"""Eric Thames""",1,1,7
start,yelic001,"""Christian Yelich""",1,2,9
start,cainl001,"""Lorenzo Cain""",1,3,8
start,shawt001,"""Travis Shaw""",1,4,5
start,aguij001,"""Jesus Aguilar""",1,5,3
start,villj001,"""Jonathan Villar""",1,6,4
start,sogae001,"""Eric Sogard""",1,7,6
start,pinam001,"""Manny Pina""",1,8,2
start,suteb001,"""Brent Suter""",1,9,1
play,4,1,pinam001,31,BBBCX,HR/78/F
play,4,1,suteb001,11,CBX,43/G
play,4,1,thame001,32,BCFBBX,S9/G
play,4,1,yelic001,32,BFBBSB,W.1-2
play,4,1,cainl001,01,CX,S9/G+.2-H;1-3
play,4,1,shawt001,22,BFFFB1>B,SB2
play,4,1,shawt001,32,BFFFB1>B.FX,9/F/SF.3-H;2-3
play,4,1,aguij001,22,BBCTX,9/F
sub,yelic001,"""Christian Yelich""",1,2,8
sub,santd002,"""Domingo Santana""",1,3,9
sub,fowld001,"""Dexter Fowler""",0,9,11
sub,cecib001,"""Brett Cecil""",0,9,1
sub,gantj002,"""John Gant""",0,9,1
sub,pereh001,"""Hernan Perez""",1,9,11
sub,pereh001,"""Hernan Perez""",1,9,7
sub,willt003,"""Taylor Williams""",1,1,1
sub,garcg002,"""Greg Garcia""",0,9,11
sub,penaf001,"""Francisco Pena""",0,5,2
sub,garcg002,"""Greg Garcia""",0,9,1
sub,jennd003,"""Dan Jennings""",1,1,1
