id,LAN201809220
info,visteam,SDN
info,hometeam,LAN
info,date,2018/09/22
info,starttime,6:10PM
start,galvf001,"""Freddy Galvis""",0,1,6
start,reyef001,"""Franmil Reyes""",0,2,9
start,renfh001,"""Hunter Renfroe""",0,3,7
start,hedga001,"""Austin Hedges""",0,4,2
start,hosme001,"""Eric Hosmer""",0,5,3
start,myerw001,"""Wil Myers""",0,6,5
start,margm001,"""Manuel Margot""",0,7,8
start,spanc001,"""Cory Spangenberg""",0,8,4
start,nix-j002,"""Jacob Nix""",0,9,1
start,pedej001,"""Joc Pederson""",1,1,7
start,turnj001,"""Justin Turner""",1,2,5
start,muncm001,"""Max Muncy""",1,3,3
start,machm001,"""Manny Machado""",1,4,6
start,bellc002,"""Cody Bellinger""",1,5,8
start,puigy001,"""Yasiel Puig""",1,6,9
start,grany001,"""Yasmani Grandal""",1,7,2
start,taylc001,"""Chris Taylor""",1,8,4
start,hillr001,"""Rich Hill""",1,9,1
sub,diazm004,"""Miguel Diaz""",0,9,1
play,4,0,reyef001,22,CCFBFBX,13/G+
play,4,0,renfh001,12,CCBX,S9/G+
play,4,0,hedga001,02,CCFF1>S,K+SB2
play,4,0,hosme001,22,BCCBX,43/G
sub,mejif001,"""Francisco Mejia""",0,9,11
sub,wiecb001,"""Brad Wieck""",0,9,1
sub,brewc002,"""Colten Brewer""",0,9,1
sub,freed001,"""David Freese""",1,9,5
sub,wooda002,"""Alex Wood""",1,2,1
sub,pirej001,"""Jose Pirela""",0,9,11
sub,fielj002,"""Josh Fields""",1,2,1
sub,guerj004,"""Javy Guerra""",0,1,6
sub,perdl002,"""Luis Perdomo""",0,9,1
sub,garcy001,"""Yimi Garcia""",1,2,1
sub,cingt001,"""Tony Cingrani""",1,2,1
sub,jansk001,"""Kenley Jansen""",1,2,1
sub,jankt001,"""Travis Jankowski""",0,9,11
