id,HOU201809050
info,visteam,MIN
info,hometeam,HOU
info,date,2018/09/05
info,starttime,7:10PM
start,forsl001,"""Logan Forsythe""",0,1,4
start,polaj001,"""Jorge Polanco""",0,2,6
start,grosr001,"""Robbie Grossman""",0,3,7
start,garvm001,"""Mitch Garver""",0,4,2
start,austt001,"""Tyler Austin""",0,5,3
start,adrie001,"""Ehire Adrianza""",0,6,5
start,keplm001,"""Max Kepler""",0,7,8
start,astuw001,"""Willians Astudillo""",0,8,10
start,fielj003,"""Johnny Field""",0,9,9
start,odorj001,"""Jake Odorizzi""",0,0,1
start,sprig001,"""George Springer""",1,1,8
start,altuj001,"""Jose Altuve""",1,2,4
start,brega001,"""Alex Bregman""",1,3,6
start,whitt002,"""Tyler White""",1,4,3
start,gurry001,"""Yulieski Gurriel""",1,5,5
start,mccab002,"""Brian McCann""",1,6,2
start,reddj001,"""Josh Reddick""",1,7,9
start,gatte001,"""Evan Gattis""",1,8,10
start,kempt001,"""Tony Kemp""",1,9,7
start,valdf001,"""Framber Valdez""",1,0,1
play,3,0,forsl001,10,BX,9/F9LF
play,3,0,polaj001,20,BBX,S8/G
play,3,0,grosr001,00,1,POCS2(13)
play,3,0,grosr001,31,1.BBFBX,53/G
sub,vasqa002,"""Andrew Vasquez""",0,0,1
sub,harrw002,"""Will Harris""",1,0,1
sub,curtj003,"""John Curtiss""",0,0,1
sub,smitj002,"""Joe Smith""",1,0,1
sub,mauej001,"""Joe Mauer""",0,8,11
sub,cavej001,"""Jake Cave""",0,9,11
sub,keplm001,"""Max Kepler""",0,7,9
sub,cavej001,"""Jake Cave""",0,9,8
sub,drako001,"""Oliver Drake""",0,0,1
sub,roget001,"""Taylor Rogers""",0,0,1
sub,peacb001,"""Brad Peacock""",1,0,1
sub,petig001,"""Gregorio Petit""",0,5,11
sub,petig001,"""Gregorio Petit""",0,5,5
sub,adrie001,"""Ehire Adrianza""",0,6,3
sub,belim001,"""Matt Belisle""",0,0,1
sub,davij006,"""J.D. Davis""",1,3,12
sub,marij002,"""Jake Marisnick""",1,1,8
sub,davij006,"""J.D. Davis""",1,3,5
sub,gurry001,"""Yulieski Gurriel""",1,5,6
sub,stasm001,"""Max Stassi""",1,6,2
sub,sippt001,"""Tony Sipp""",1,0,1
sub,deetd001,"""Dean Deetz""",1,0,1
sub,gimec001,"""Chris Gimenez""",0,8,11
