id,CLE201805300
info,visteam,CHA
info,hometeam,CLE
info,date,2018/05/30
info,starttime,1:10PM
start,moncy001,"""Yoan Moncada""",0,1,4
start,sancc001,"""Yolmer Sanchez""",0,2,5
start,abrej003,"""Jose Abreu""",0,3,3
start,palkd001,"""Daniel Palka""",0,4,9
start,skolm001,"""Matt Skole""",0,5,10
start,andet001,"""Tim Anderson""",0,6,6
start,narvo001,"""Omar Narvaez""",0,7,2
start,engea001,"""Adam Engel""",0,8,8
start,thomt002,"""Trayce Thompson""",0,9,7
start,loper003,"""Reynaldo Lopez""",0,0,1
start,alleg002,"""Greg Allen""",1,1,8
start,branm003,"""Michael Brantley""",1,2,7
start,ramij003,"""Jose Ramirez""",1,3,5
start,encae001,"""Edwin Encarnacion""",1,4,10
start,alony001,"""Yonder Alonso""",1,5,3
start,cabrm002,"""Melky Cabrera""",1,6,9
start,kipnj001,"""Jason Kipnis""",1,7,4
start,gomey001,"""Yan Gomes""",1,8,2
start,gonze004,"""Erik Gonzalez""",1,9,6
start,klubc001,"""Corey Kluber""",1,0,1
play,1,0,moncy001,21,CBBX,S9/G
play,1,0,sancc001,22,BBFL1FF1S,K
play,1,0,abrej003,02,C1F>S,K+CS2(24)/DP
sub,volsc001,"""Chris Volstad""",0,0,1
sub,avill001,"""Luis Avilan""",0,0,1
sub,rondb001,"""Bruce Rondon""",0,0,1
sub,davir003,"""Rajai Davis""",1,2,7
sub,fry-j001,"""Jace Fry""",0,0,1
sub,belij001,"""Jeff Beliveau""",1,0,1
sub,jonen001,"""Nate Jones""",0,0,1
sub,perer003,"""Roberto Perez""",1,4,11
sub,marse001,"""Evan Marshall""",1,0,1
sub,sorij001,"""Joakim Soria""",0,0,1
sub,taylb002,"""Ben Taylor""",1,0,1
