id,ARI201804300
info,visteam,LAN
info,hometeam,ARI
info,date,2018/04/30
info,starttime,6:39PM
start,taylc001,"""Chris Taylor""",0,1,6
start,utlec001,"""Chase Utley""",0,2,4
start,grany001,"""Yasmani Grandal""",0,3,2
start,bellc002,"""Cody Bellinger""",0,4,3
start,pedej001,"""Joc Pederson""",0,5,7
start,verda001,"""Alex Verdugo""",0,6,9
start,herne001,"""Enrique Hernandez""",0,7,8
start,muncm001,"""Max Muncy""",0,8,5
start,strir001,"""Ross Stripling""",0,9,1
start,perad001,"""David Peralta""",1,1,7
start,dysoj001,"""Jarrod Dyson""",1,2,9
start,goldp001,"""Paul Goldschmidt""",1,3,3
start,polla001,"""A.J. Pollock""",1,4,8
start,descd001,"""Daniel Descalso""",1,5,5
start,owinc001,"""Chris Owings""",1,6,4
start,ahmen001,"""Nick Ahmed""",1,7,6
start,mathj001,"""Jeff Mathis""",1,8,2
start,greiz001,"""Zack Greinke""",1,9,1
play,3,1,dysoj001,22,CBFBFX,5/P5F
play,3,1,goldp001,11,BCX,S4/G
play,3,1,polla001,01,SX,46(1)/FO/G
play,3,1,descd001,00,>C,CS2(26)
sub,farmk001,"""Kyle Farmer""",0,9,11
sub,stewb001,"""Brock Stewart""",0,9,1
sub,walkc002,"""Christian Walker""",1,9,11
sub,valeb001,"""Breyvic Valera""",0,9,9
sub,hudsd001,"""Daniel Hudson""",0,6,1
sub,hiray001,"""Yoshihisa Hirano""",1,9,1
sub,avila001,"""Alex Avila""",1,9,11
sub,cingt001,"""Tony Cingrani""",0,6,1
sub,marrd001,"""Deven Marrero""",1,1,12
sub,marrd001,"""Deven Marrero""",1,1,5
sub,dysoj001,"""Jarrod Dyson""",1,2,7
sub,descd001,"""Daniel Descalso""",1,5,4
sub,owinc001,"""Chris Owings""",1,6,9
sub,chafa001,"""Andrew Chafin""",1,9,1
sub,barna001,"""Austin Barnes""",0,2,11
sub,kempm001,"""Matt Kemp""",0,6,11
sub,brada001,"""Archie Bradley""",1,9,1
sub,barna001,"""Austin Barnes""",0,2,4
sub,pedej001,"""Joc Pederson""",0,5,8
sub,kempm001,"""Matt Kemp""",0,6,7
sub,fielj002,"""Josh Fields""",0,7,1
sub,boxbb001,"""Brad Boxberger""",1,9,1
