id,ATL201807100
info,visteam,TOR
info,hometeam,ATL
info,date,2018/07/10
info,starttime,7:38PM
start,granc001,"""Curtis Granderson""",0,1,7
start,solay001,"""Yangervis Solarte""",0,2,5
start,smoaj001,"""Justin Smoak""",0,3,3
start,gricr001,"""Randal Grichuk""",0,4,9
start,martr004,"""Russell Martin""",0,5,2
start,pillk001,"""Kevin Pillar""",0,6,8
start,diaza003,"""Aledmys Diaz""",0,7,6
start,travd001,"""Devon Travis""",0,8,4
start,strom001,"""Marcus Stroman""",0,9,1
start,incie001,"""Ender Inciarte""",1,1,8
start,albio001,"""Ozzie Albies""",1,2,4
start,freef001,"""Freddie Freeman""",1,3,3
start,markn001,"""Nick Markakis""",1,4,9
start,suzuk001,"""Kurt Suzuki""",1,5,2
start,camaj001,"""Johan Camargo""",1,6,5
start,acunr001,"""Ronald Acuna""",1,7,7
start,swand001,"""Dansby Swanson""",1,8,6
start,tehej001,"""Julio Teheran""",1,9,1
play,6,1,albio001,01,FX,S5/BG
play,6,1,freef001,32,BBFBF>F>S,K+SB2
play,6,1,markn001,01,CX,13/G.2-3
play,6,1,suzuk001,00,X,S7/G.3-H
play,6,1,camaj001,12,CFBC,K
sub,biddj001,"""Jesse Biddle""",1,9,1
sub,hernt002,"""Teoscar Hernandez""",0,1,11
sub,hernt002,"""Teoscar Hernandez""",0,1,7
sub,flahr001,"""Ryan Flaherty""",1,9,11
play,8,0,solay001,00,,NP
sub,minta001,"""A.J. Minter""",1,9,1
play,8,0,solay001,21,.BBCX,E6/G
play,8,0,smoaj001,00,,NP
sub,gurrl001,"""Lourdes Gurriel""",0,2,12
play,8,0,smoaj001,22,.SBCB1,PO1(E3).1-2
play,8,0,smoaj001,32,.SBCB1.FFBX,3/P
play,8,0,gricr001,32,BBSBCX,S8/L.2-3
play,8,0,martr004,01,CX,S7/G+.3-H(UR);1-2
play,8,0,pillk001,12,CFB>B,SB3
play,8,0,pillk001,22,CFB>B.>X,S9/G.3-H;1-3
play,8,0,diaza003,00,,NP
sub,carls002,"""Shane Carle""",1,9,1
play,8,0,diaza003,01,.11>F11>X,D9/L.3-H;1-H
play,8,0,travd001,02,SFFX,DGR/7/L+.2-H
play,8,0,strom001,00,,NP
sub,morak001,"""Kendrys Morales""",0,9,11
play,8,0,morak001,30,.VVVV,IW
play,8,0,hernt002,10,BX,64(1)3/GDP
sub,gurrl001,"""Lourdes Gurriel""",0,2,6
sub,diaza003,"""Aledmys Diaz""",0,7,5
sub,loupa001,"""Aaron Loup""",0,9,1
sub,oh--s001,"""Seung Hwan Oh""",0,9,1
sub,clipt001,"""Tyler Clippard""",0,9,1
sub,culbc001,"""Charlie Culberson""",1,9,11
