id,MIN201807140
info,visteam,TBA
info,hometeam,MIN
info,date,2018/07/14
info,starttime,1:11PM
start,kierk001,"""Kevin Kiermaier""",0,1,8
start,duffm002,"""Matt Duffy""",0,2,5
start,bauej001,"""Jake Bauers""",0,3,3
start,ramow001,"""Wilson Ramos""",0,4,2
start,choij001,"""Ji-Man Choi""",0,5,10
start,wendj002,"""Joey Wendle""",0,6,4
start,gomec002,"""Carlos Gomez""",0,7,9
start,smitm007,"""Mallex Smith""",0,8,7
start,hecha001,"""Adeiny Hechavarria""",0,9,6
start,archc001,"""Chris Archer""",0,0,1
start,mauej001,"""Joe Mauer""",1,1,10
start,rosae001,"""Eddie Rosario""",1,2,7
start,dozib001,"""Brian Dozier""",1,3,4
start,escoe001,"""Eduardo Escobar""",1,4,5
start,polaj001,"""Jorge Polanco""",1,5,6
start,keplm001,"""Max Kepler""",1,6,9
start,adrie001,"""Ehire Adrianza""",1,7,3
start,cavej001,"""Jake Cave""",1,8,8
start,wilsb002,"""Bobby Wilson""",1,9,2
start,berrj001,"""Jose Berrios""",1,0,1
play,5,0,kierk001,12,CFBS,K
play,5,0,duffm002,00,X,S8/L
play,5,0,bauej001,32,BF1BCB>S,K+CS2(26)/DP
sub,castd002,"""Diego Castillo""",0,0,1
sub,sucrj001,"""Jesus Sucre""",0,4,2
sub,kolaa001,"""Adam Kolarek""",0,0,1
sub,grosr001,"""Robbie Grossman""",1,8,11
sub,keplm001,"""Max Kepler""",1,6,8
sub,grosr001,"""Robbie Grossman""",1,8,9
sub,dukez001,"""Zach Duke""",1,0,1
sub,cronc002,"""C.J. Cron""",0,5,11
sub,presr001,"""Ryan Pressly""",1,0,1
sub,schuj002,"""R Schultz.Jaime""",0,0,1
sub,belim001,"""Matt Belisle""",1,0,1
sub,robed004,"""Daniel Robertson""",0,2,5
sub,astuw001,"""Willians Astudillo""",1,0,1
sub,garvm001,"""Mitch Garver""",1,4,11
sub,romos001,"""Sergio Romo""",0,0,1
